LaiSuat,TyLeBaoBam,NhuCauVon,PhanKyTraLai,ThanhPhanKinhTe,MaLoaiThue,custtpcdnm,LoaiHinhVay,TrangThaiHoTroLaiSuat,NganhKinhTe,NhomNo,DH-GN
10.2,100,450000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,140000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0027397260273974
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
8.9,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.9,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,90000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,90000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
8.9,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,CV từ NV của Ch/phủ(TrungHạn) (TK 252102),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0027397260273974
8.9,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.9,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.9,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,30000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,40000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0027397260273974
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,110000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,30000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,160000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,30000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0027397260273974
10.2,100,200000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.2,100,372000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay ngắn hạn (TK 211),Không hỗ trợ,Buôn bán,Nợ bình thường,0.9972602739726028
10.2,100,190000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0027397260273974
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,130000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,125000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0027397260273974
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
10.2,100,165000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,1.9835616438356165
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,130000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,27000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0027397260273974
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,1.9808219178082191
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,35000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,40000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,20000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,135000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,40000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,130000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,40000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,90000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,4.002739726027397
10.2,100,390000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.0,0,90000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,90000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0027397260273974
9.0,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,0,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,100000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,130000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0027397260273974
9.0,0,30000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
8.9,0,150000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
8.9,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
10.2,100,210000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,3.0027397260273974
9.0,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,130000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,4.002739726027397
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0027397260273974
9.0,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
10.2,100,300000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.997260273972603
10.2,100,375000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,4.997260273972603
9.0,0,90000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
10.2,100,140000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.9945205479452053
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
10.2,100,160000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,2.0
9.0,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,CV từ NV của Ch/phủ(TrungHạn) (TK 252102),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,CV từ NV của Ch/phủ(TrungHạn) (TK 252102),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
10.2,100,250000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Mua sắm và sửa chữa tài sản,Nợ bình thường,5.002739726027397
9.0,0,25000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,60000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,140000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,75000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,50000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,CV từ NV của Ch/phủ(TrungHạn) (TK 252102),Không hỗ trợ,Nông nghiệp,Nợ bình thường,3.0027397260273974
9.0,0,70000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,80000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,130000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,120000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,35000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,Vay trung hạn (TK 212),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
9.0,0,130000000,3,"Kinh tế cá thể, tiểu chủ",1001.0,Cá nhân,CV từ NV của Ch/phủ(TrungHạn) (TK 252102),Không hỗ trợ,Nông nghiệp,Nợ bình thường,2.0
